token	company	director	label
Advisory	JOHNSON & JOHNSON	34.0	I-ORG
Board	JOHNSON & JOHNSON	34.0	I-ORG
from	JOHNSON & JOHNSON	34.0	O
2011	JOHNSON & JOHNSON	34.0	B-DATE
to	JOHNSON & JOHNSON	34.0	I-DATE
January	JOHNSON & JOHNSON	34.0	I-DATE
2017	JOHNSON & JOHNSON	34.0	I-DATE
,	JOHNSON & JOHNSON	34.0	O
as	JOHNSON & JOHNSON	34.0	O
Chairman	JOHNSON & JOHNSON	34.0	B-TITLE
of	JOHNSON & JOHNSON	34.0	O
the	JOHNSON & JOHNSON	34.0	O
Council	JOHNSON & JOHNSON	34.0	B-ORG
for	JOHNSON & JOHNSON	34.0	I-ORG
Affordable	JOHNSON & JOHNSON	34.0	I-ORG
Quality	JOHNSON & JOHNSON	34.0	I-ORG
Healthcare	JOHNSON & JOHNSON	34.0	I-ORG
from	JOHNSON & JOHNSON	34.0	O
2007	JOHNSON & JOHNSON	34.0	B-DATE
to	JOHNSON & JOHNSON	34.0	I-DATE
2010	JOHNSON & JOHNSON	34.0	I-DATE
,	JOHNSON & JOHNSON	34.0	O
and	JOHNSON & JOHNSON	34.0	O
as	JOHNSON & JOHNSON	34.0	O
Vice	JOHNSON & JOHNSON	34.0	B-TITLE
Chairman	JOHNSON & JOHNSON	34.0	I-TITLE
of	JOHNSON & JOHNSON	34.0	O
The	JOHNSON & JOHNSON	34.0	B-ORG
Business	JOHNSON & JOHNSON	34.0	I-ORG
Council	JOHNSON & JOHNSON	34.0	I-ORG
from	JOHNSON & JOHNSON	34.0	O
2008	JOHNSON & JOHNSON	34.0	B-DATE
to	JOHNSON & JOHNSON	34.0	I-DATE
2010.Current	JOHNSON & JOHNSON	34.0	I-DATE
Committees	JOHNSON & JOHNSON	34.0	O
:	JOHNSON & JOHNSON	34.0	O
Chairman	JOHNSON & JOHNSON	34.0	B-TITLE
,	JOHNSON & JOHNSON	34.0	O
Compensation	JOHNSON & JOHNSON	34.0	B-ORG
&	JOHNSON & JOHNSON	34.0	I-ORG
Benefits	JOHNSON & JOHNSON	34.0	I-ORG
-	JOHNSON & JOHNSON	34.0	O
Member	JOHNSON & JOHNSON	34.0	B-TITLE
,	JOHNSON & JOHNSON	34.0	O
Nominating	JOHNSON & JOHNSON	34.0	B-ORG
&	JOHNSON & JOHNSON	34.0	I-ORG
Corporate	JOHNSON & JOHNSON	34.0	I-ORG
Governance	JOHNSON & JOHNSON	34.0	I-ORG
-	JOHNSON & JOHNSON	34.0	O
Other	JOHNSON & JOHNSON	34.0	O
Public	JOHNSON & JOHNSON	34.0	O
Board	JOHNSON & JOHNSON	34.0	O
Service	JOHNSON & JOHNSON	34.0	O
:	JOHNSON & JOHNSON	34.0	O
The	JOHNSON & JOHNSON	34.0	B-ORG
Boeing	JOHNSON & JOHNSON	34.0	I-ORG
Company	JOHNSON & JOHNSON	34.0	I-ORG
(	JOHNSON & JOHNSON	34.0	O
since	JOHNSON & JOHNSON	34.0	O
2010	JOHNSON & JOHNSON	34.0	B-DATE
)	JOHNSON & JOHNSON	34.0	O
.	JOHNSON & JOHNSON	34.0	O
			
American	JOHNSON & JOHNSON	34.0	B-ORG
Express	JOHNSON & JOHNSON	34.0	I-ORG
Company	JOHNSON & JOHNSON	34.0	I-ORG
(	JOHNSON & JOHNSON	34.0	O
since	JOHNSON & JOHNSON	34.0	O
2007	JOHNSON & JOHNSON	34.0	B-DATE
)	JOHNSON & JOHNSON	34.0	O
.	JOHNSON & JOHNSON	34.0	O
			
Recent	JOHNSON & JOHNSON	34.0	O
Past	JOHNSON & JOHNSON	34.0	O
Public	JOHNSON & JOHNSON	34.0	O
Board	JOHNSON & JOHNSON	34.0	O
Service	JOHNSON & JOHNSON	34.0	O
:	JOHNSON & JOHNSON	34.0	O
Envision	JOHNSON & JOHNSON	34.0	B-ORG
Healthcare	JOHNSON & JOHNSON	34.0	I-ORG
Holdings	JOHNSON & JOHNSON	34.0	I-ORG
,	JOHNSON & JOHNSON	34.0	I-ORG
Inc.	JOHNSON & JOHNSON	34.0	I-ORG
(	JOHNSON & JOHNSON	34.0	O
2011	JOHNSON & JOHNSON	34.0	B-DATE
to	JOHNSON & JOHNSON	34.0	I-DATE
2017	JOHNSON & JOHNSON	34.0	I-DATE
)	JOHNSON & JOHNSON	34.0	O
.	JOHNSON & JOHNSON	34.0	O
			
Linda	JPMORGAN CHASE & CO	35.0	B-PERSON
B.	JPMORGAN CHASE & CO	35.0	I-PERSON
Bammann	JPMORGAN CHASE & CO	35.0	I-PERSON
-	JPMORGAN CHASE & CO	35.0	O
Retired	JPMORGAN CHASE & CO	35.0	O
Deputy	JPMORGAN CHASE & CO	35.0	B-TITLE
Head	JPMORGAN CHASE & CO	35.0	I-TITLE
of	JPMORGAN CHASE & CO	35.0	O
Risk	JPMORGAN CHASE & CO	35.0	B-ORG
Management	JPMORGAN CHASE & CO	35.0	I-ORG
of	JPMORGAN CHASE & CO	35.0	O
JPMorgan	JPMORGAN CHASE & CO	35.0	B-ORG
Chase	JPMORGAN CHASE & CO	35.0	I-ORG
&	JPMORGAN CHASE & CO	35.0	I-ORG
Co	JPMORGAN CHASE & CO	35.0	I-ORG
.	JPMORGAN CHASE & CO	35.0	O
			
Through	JPMORGAN CHASE & CO	35.0	O
her	JPMORGAN CHASE & CO	35.0	O
service	JPMORGAN CHASE & CO	35.0	O
on	JPMORGAN CHASE & CO	35.0	O
other	JPMORGAN CHASE & CO	35.0	O
boards	JPMORGAN CHASE & CO	35.0	O
,	JPMORGAN CHASE & CO	35.0	O
including	JPMORGAN CHASE & CO	35.0	O
as	JPMORGAN CHASE & CO	35.0	O
Chair	JPMORGAN CHASE & CO	35.0	B-TITLE
of	JPMORGAN CHASE & CO	35.0	O
the	JPMORGAN CHASE & CO	35.0	O
Business	JPMORGAN CHASE & CO	35.0	B-ORG
and	JPMORGAN CHASE & CO	35.0	I-ORG
Risk	JPMORGAN CHASE & CO	35.0	I-ORG
Committee	JPMORGAN CHASE & CO	35.0	I-ORG
of	JPMORGAN CHASE & CO	35.0	O
the	JPMORGAN CHASE & CO	35.0	O
Federal	JPMORGAN CHASE & CO	35.0	B-ORG
Home	JPMORGAN CHASE & CO	35.0	I-ORG
Loan	JPMORGAN CHASE & CO	35.0	I-ORG
Mortgage	JPMORGAN CHASE & CO	35.0	I-ORG
Corporation	JPMORGAN CHASE & CO	35.0	I-ORG
,	JPMORGAN CHASE & CO	35.0	O
and	JPMORGAN CHASE & CO	35.0	O
her	JPMORGAN CHASE & CO	35.0	O
management	JPMORGAN CHASE & CO	35.0	O
tenure	JPMORGAN CHASE & CO	35.0	O
at	JPMORGAN CHASE & CO	35.0	O
JPMorgan	JPMORGAN CHASE & CO	35.0	B-ORG
Chase	JPMORGAN CHASE & CO	35.0	I-ORG
and	JPMORGAN CHASE & CO	35.0	O
Bank	JPMORGAN CHASE & CO	35.0	B-ORG
One	JPMORGAN CHASE & CO	35.0	I-ORG
Corporation	JPMORGAN CHASE & CO	35.0	I-ORG
,	JPMORGAN CHASE & CO	35.0	O
Ms.	JPMORGAN CHASE & CO	35.0	O
Bammann	JPMORGAN CHASE & CO	35.0	B-PERSON
has	JPMORGAN CHASE & CO	35.0	O
developed	JPMORGAN CHASE & CO	35.0	O
insight	JPMORGAN CHASE & CO	35.0	O
and	JPMORGAN CHASE & CO	35.0	O
wide-ranging	JPMORGAN CHASE & CO	35.0	O
experience	JPMORGAN CHASE & CO	35.0	O
in	JPMORGAN CHASE & CO	35.0	O
financial	JPMORGAN CHASE & CO	35.0	O
services	JPMORGAN CHASE & CO	35.0	O
and	JPMORGAN CHASE & CO	35.0	O
extensive	JPMORGAN CHASE & CO	35.0	O
expertise	JPMORGAN CHASE & CO	35.0	O
in	JPMORGAN CHASE & CO	35.0	O
risk	JPMORGAN CHASE & CO	35.0	O
management	JPMORGAN CHASE & CO	35.0	O
and	JPMORGAN CHASE & CO	35.0	O
regulatory	JPMORGAN CHASE & CO	35.0	O
issues	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Career	JPMORGAN CHASE & CO	35.0	O
Highlights	JPMORGAN CHASE & CO	35.0	O
-	JPMORGAN CHASE & CO	35.0	O
JPMorgan	JPMORGAN CHASE & CO	35.0	B-ORG
Chase	JPMORGAN CHASE & CO	35.0	I-ORG
&	JPMORGAN CHASE & CO	35.0	I-ORG
Co.	JPMORGAN CHASE & CO	35.0	I-ORG
,	JPMORGAN CHASE & CO	35.0	O
a	JPMORGAN CHASE & CO	35.0	O
financial	JPMORGAN CHASE & CO	35.0	O
services	JPMORGAN CHASE & CO	35.0	O
company	JPMORGAN CHASE & CO	35.0	O
(	JPMORGAN CHASE & CO	35.0	O
merged	JPMORGAN CHASE & CO	35.0	O
with	JPMORGAN CHASE & CO	35.0	O
Bank	JPMORGAN CHASE & CO	35.0	B-ORG
One	JPMORGAN CHASE & CO	35.0	I-ORG
Corporation	JPMORGAN CHASE & CO	35.0	I-ORG
in	JPMORGAN CHASE & CO	35.0	O
July	JPMORGAN CHASE & CO	35.0	B-DATE
2004	JPMORGAN CHASE & CO	35.0	I-DATE
)	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Deputy	JPMORGAN CHASE & CO	35.0	B-TITLE
Head	JPMORGAN CHASE & CO	35.0	I-TITLE
of	JPMORGAN CHASE & CO	35.0	O
Risk	JPMORGAN CHASE & CO	35.0	B-ORG
Management	JPMORGAN CHASE & CO	35.0	I-ORG
(	JPMORGAN CHASE & CO	35.0	O
2004�2005	JPMORGAN CHASE & CO	35.0	B-DATE
)	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Chief	JPMORGAN CHASE & CO	35.0	B-TITLE
Risk	JPMORGAN CHASE & CO	35.0	I-TITLE
Management	JPMORGAN CHASE & CO	35.0	I-TITLE
Officer	JPMORGAN CHASE & CO	35.0	I-TITLE
and	JPMORGAN CHASE & CO	35.0	O
Executive	JPMORGAN CHASE & CO	35.0	B-TITLE
Vice	JPMORGAN CHASE & CO	35.0	I-TITLE
President	JPMORGAN CHASE & CO	35.0	I-TITLE
,	JPMORGAN CHASE & CO	35.0	O
Bank	JPMORGAN CHASE & CO	35.0	B-ORG
One	JPMORGAN CHASE & CO	35.0	I-ORG
Corporation	JPMORGAN CHASE & CO	35.0	I-ORG
(	JPMORGAN CHASE & CO	35.0	O
2001�2004	JPMORGAN CHASE & CO	35.0	B-DATE
)	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Senior	JPMORGAN CHASE & CO	35.0	B-TITLE
Managing	JPMORGAN CHASE & CO	35.0	I-TITLE
Director	JPMORGAN CHASE & CO	35.0	I-TITLE
,	JPMORGAN CHASE & CO	35.0	O
Banc	JPMORGAN CHASE & CO	35.0	B-ORG
One	JPMORGAN CHASE & CO	35.0	I-ORG
Capital	JPMORGAN CHASE & CO	35.0	I-ORG
Markets	JPMORGAN CHASE & CO	35.0	I-ORG
(	JPMORGAN CHASE & CO	35.0	O
2000�2001	JPMORGAN CHASE & CO	35.0	B-DATE
)	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Other	JPMORGAN CHASE & CO	35.0	O
Public	JPMORGAN CHASE & CO	35.0	O
Company	JPMORGAN CHASE & CO	35.0	O
Directorships	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Federal	JPMORGAN CHASE & CO	35.0	B-ORG
Home	JPMORGAN CHASE & CO	35.0	I-ORG
Loan	JPMORGAN CHASE & CO	35.0	I-ORG
Mortgage	JPMORGAN CHASE & CO	35.0	I-ORG
Corporation	JPMORGAN CHASE & CO	35.0	I-ORG
(	JPMORGAN CHASE & CO	35.0	O
2008�2013	JPMORGAN CHASE & CO	35.0	B-DATE
)	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Manulife	JPMORGAN CHASE & CO	35.0	B-ORG
Financial	JPMORGAN CHASE & CO	35.0	I-ORG
Corporation	JPMORGAN CHASE & CO	35.0	I-ORG
(	JPMORGAN CHASE & CO	35.0	O
2009�2012	JPMORGAN CHASE & CO	35.0	B-DATE
)	JPMORGAN CHASE & CO	35.0	O
.	JPMORGAN CHASE & CO	35.0	O
			
Other	JPMORGAN CHASE & CO	35.0	O
Experience	JPMORGAN CHASE & CO	35.0	O
-	JPMORGAN CHASE & CO	35.0	O
Former	JPMORGAN CHASE & CO	35.0	O
Board	JPMORGAN CHASE & CO	35.0	B-TITLE
Member	JPMORGAN CHASE & CO	35.0	I-TITLE
,	JPMORGAN CHASE & CO	35.0	O
Risk	JPMORGAN CHASE & CO	35.0	B-ORG
Management	JPMORGAN CHASE & CO	35.0	I-ORG
Association	JPMORGAN CHASE & CO	35.0	I-ORG
.	JPMORGAN CHASE & CO	35.0	O
			
Former	JPMORGAN CHASE & CO	35.0	O
Chair	JPMORGAN CHASE & CO	35.0	B-TITLE
,	JPMORGAN CHASE & CO	35.0	O
Loan	JPMORGAN CHASE & CO	35.0	B-ORG
Syndications	JPMORGAN CHASE & CO	35.0	I-ORG
and	JPMORGAN CHASE & CO	35.0	I-ORG
Trading	JPMORGAN CHASE & CO	35.0	I-ORG
Association	JPMORGAN CHASE & CO	35.0	I-ORG
.	JPMORGAN CHASE & CO	35.0	O
			
Education	JPMORGAN CHASE & CO	35.0	O
-	JPMORGAN CHASE & CO	35.0	O
Graduate	JPMORGAN CHASE & CO	35.0	B-TITLE
of	JPMORGAN CHASE & CO	35.0	O
Stanford	JPMORGAN CHASE & CO	35.0	B-ORG
University	JPMORGAN CHASE & CO	35.0	I-ORG
.	JPMORGAN CHASE & CO	35.0	I-ORG
			
M.A.	JPMORGAN CHASE & CO	35.0	B-TITLE
,	JPMORGAN CHASE & CO	35.0	O
Public	JPMORGAN CHASE & CO	35.0	O
Policy	JPMORGAN CHASE & CO	35.0	O
,	JPMORGAN CHASE & CO	35.0	O
University	JPMORGAN CHASE & CO	35.0	B-ORG
of	JPMORGAN CHASE & CO	35.0	I-ORG
Michigan	JPMORGAN CHASE & CO	35.0	I-ORG
.	JPMORGAN CHASE & CO	35.0	O
			
James	JPMORGAN CHASE & CO	36.0	B-PERSON
A	JPMORGAN CHASE & CO	36.0	I-PERSON
.	JPMORGAN CHASE & CO	36.0	I-PERSON
Bell	JPMORGAN CHASE & CO	36.0	I-PERSON
-	JPMORGAN CHASE & CO	36.0	O
Retired	JPMORGAN CHASE & CO	36.0	O
Executive	JPMORGAN CHASE & CO	36.0	B-TITLE
Vice	JPMORGAN CHASE & CO	36.0	I-TITLE
President	JPMORGAN CHASE & CO	36.0	I-TITLE
of	JPMORGAN CHASE & CO	36.0	O
The	JPMORGAN CHASE & CO	36.0	B-ORG
Boeing	JPMORGAN CHASE & CO	36.0	I-ORG
Company	JPMORGAN CHASE & CO	36.0	I-ORG
.	JPMORGAN CHASE & CO	36.0	O
			
Over	JPMORGAN CHASE & CO	36.0	O
a	JPMORGAN CHASE & CO	36.0	O
four-decade	JPMORGAN CHASE & CO	36.0	B-DATE
corporate	JPMORGAN CHASE & CO	36.0	O
career	JPMORGAN CHASE & CO	36.0	O
,	JPMORGAN CHASE & CO	36.0	O
Mr.	JPMORGAN CHASE & CO	36.0	O
Bell	JPMORGAN CHASE & CO	36.0	B-PERSON
led	JPMORGAN CHASE & CO	36.0	O
global	JPMORGAN CHASE & CO	36.0	O
businesses	JPMORGAN CHASE & CO	36.0	O
in	JPMORGAN CHASE & CO	36.0	O
a	JPMORGAN CHASE & CO	36.0	O
highly	JPMORGAN CHASE & CO	36.0	O
regulated	JPMORGAN CHASE & CO	36.0	O
industry	JPMORGAN CHASE & CO	36.0	O
,	JPMORGAN CHASE & CO	36.0	O
oversaw	JPMORGAN CHASE & CO	36.0	O
successful	JPMORGAN CHASE & CO	36.0	O
strategic	JPMORGAN CHASE & CO	36.0	O
growth	JPMORGAN CHASE & CO	36.0	O
initiatives	JPMORGAN CHASE & CO	36.0	O
and	JPMORGAN CHASE & CO	36.0	O
developed	JPMORGAN CHASE & CO	36.0	O
extensive	JPMORGAN CHASE & CO	36.0	O
experience	JPMORGAN CHASE & CO	36.0	O
in	JPMORGAN CHASE & CO	36.0	O
finance	JPMORGAN CHASE & CO	36.0	O
,	JPMORGAN CHASE & CO	36.0	O
accounting	JPMORGAN CHASE & CO	36.0	O
,	JPMORGAN CHASE & CO	36.0	O
risk	JPMORGAN CHASE & CO	36.0	O
management	JPMORGAN CHASE & CO	36.0	O
and	JPMORGAN CHASE & CO	36.0	O
controls	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
While	JPMORGAN CHASE & CO	36.0	O
Chief	JPMORGAN CHASE & CO	36.0	B-TITLE
Financial	JPMORGAN CHASE & CO	36.0	I-TITLE
Officer	JPMORGAN CHASE & CO	36.0	I-TITLE
,	JPMORGAN CHASE & CO	36.0	O
he	JPMORGAN CHASE & CO	36.0	O
oversaw	JPMORGAN CHASE & CO	36.0	O
two	JPMORGAN CHASE & CO	36.0	B-CARDINAL
key	JPMORGAN CHASE & CO	36.0	O
Boeing	JPMORGAN CHASE & CO	36.0	B-ORG
businesses	JPMORGAN CHASE & CO	36.0	O
:	JPMORGAN CHASE & CO	36.0	O
Boeing	JPMORGAN CHASE & CO	36.0	B-ORG
Capital	JPMORGAN CHASE & CO	36.0	I-ORG
Corporation	JPMORGAN CHASE & CO	36.0	I-ORG
,	JPMORGAN CHASE & CO	36.0	O
the	JPMORGAN CHASE & CO	36.0	O
company	JPMORGAN CHASE & CO	36.0	O
s	JPMORGAN CHASE & CO	36.0	O
customer-financing	JPMORGAN CHASE & CO	36.0	O
subsidiary	JPMORGAN CHASE & CO	36.0	O
and	JPMORGAN CHASE & CO	36.0	O
Boeing	JPMORGAN CHASE & CO	36.0	B-ORG
Shared	JPMORGAN CHASE & CO	36.0	I-ORG
Services	JPMORGAN CHASE & CO	36.0	I-ORG
,	JPMORGAN CHASE & CO	36.0	O
an	JPMORGAN CHASE & CO	36.0	O
8,000	JPMORGAN CHASE & CO	36.0	B-CARDINAL
person	JPMORGAN CHASE & CO	36.0	O
,	JPMORGAN CHASE & CO	36.0	O
multi-billion	JPMORGAN CHASE & CO	36.0	B-MONEY
dollar	JPMORGAN CHASE & CO	36.0	I-MONEY
business	JPMORGAN CHASE & CO	36.0	O
unit	JPMORGAN CHASE & CO	36.0	O
that	JPMORGAN CHASE & CO	36.0	O
provides	JPMORGAN CHASE & CO	36.0	O
common	JPMORGAN CHASE & CO	36.0	O
internal	JPMORGAN CHASE & CO	36.0	O
services	JPMORGAN CHASE & CO	36.0	O
across	JPMORGAN CHASE & CO	36.0	O
Boeing	JPMORGAN CHASE & CO	36.0	B-ORG
s	JPMORGAN CHASE & CO	36.0	O
global	JPMORGAN CHASE & CO	36.0	O
enterprise	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Career	JPMORGAN CHASE & CO	36.0	O
Highlights	JPMORGAN CHASE & CO	36.0	O
-	JPMORGAN CHASE & CO	36.0	O
The	JPMORGAN CHASE & CO	36.0	B-ORG
Boeing	JPMORGAN CHASE & CO	36.0	I-ORG
Company	JPMORGAN CHASE & CO	36.0	I-ORG
,	JPMORGAN CHASE & CO	36.0	O
an	JPMORGAN CHASE & CO	36.0	O
aerospace	JPMORGAN CHASE & CO	36.0	O
company	JPMORGAN CHASE & CO	36.0	O
and	JPMORGAN CHASE & CO	36.0	O
manufacturer	JPMORGAN CHASE & CO	36.0	O
of	JPMORGAN CHASE & CO	36.0	O
commercial	JPMORGAN CHASE & CO	36.0	O
jetliners	JPMORGAN CHASE & CO	36.0	O
and	JPMORGAN CHASE & CO	36.0	O
military	JPMORGAN CHASE & CO	36.0	O
aircraft	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Corporate	JPMORGAN CHASE & CO	36.0	B-TITLE
President	JPMORGAN CHASE & CO	36.0	I-TITLE
(	JPMORGAN CHASE & CO	36.0	O
2008�2012	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Executive	JPMORGAN CHASE & CO	36.0	B-TITLE
Vice	JPMORGAN CHASE & CO	36.0	I-TITLE
President	JPMORGAN CHASE & CO	36.0	I-TITLE
(	JPMORGAN CHASE & CO	36.0	O
2003�2012	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Chief	JPMORGAN CHASE & CO	36.0	B-TITLE
Financial	JPMORGAN CHASE & CO	36.0	I-TITLE
Officer	JPMORGAN CHASE & CO	36.0	I-TITLE
(	JPMORGAN CHASE & CO	36.0	O
2003�2012	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Senior	JPMORGAN CHASE & CO	36.0	B-TITLE
Vice	JPMORGAN CHASE & CO	36.0	I-TITLE
President	JPMORGAN CHASE & CO	36.0	I-TITLE
of	JPMORGAN CHASE & CO	36.0	O
Finance	JPMORGAN CHASE & CO	36.0	B-ORG
and	JPMORGAN CHASE & CO	36.0	I-ORG
Corporate	JPMORGAN CHASE & CO	36.0	I-ORG
Controller	JPMORGAN CHASE & CO	36.0	I-ORG
(	JPMORGAN CHASE & CO	36.0	O
2000�2003	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Other	JPMORGAN CHASE & CO	36.0	O
Public	JPMORGAN CHASE & CO	36.0	O
Company	JPMORGAN CHASE & CO	36.0	O
Directorships	JPMORGAN CHASE & CO	36.0	O
-	JPMORGAN CHASE & CO	36.0	O
Apple	JPMORGAN CHASE & CO	36.0	B-ORG
Inc.	JPMORGAN CHASE & CO	36.0	I-ORG
(	JPMORGAN CHASE & CO	36.0	O
since	JPMORGAN CHASE & CO	36.0	O
2015	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
CDW	JPMORGAN CHASE & CO	36.0	B-ORG
Corporation	JPMORGAN CHASE & CO	36.0	I-ORG
(	JPMORGAN CHASE & CO	36.0	O
since	JPMORGAN CHASE & CO	36.0	O
2005	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Dow	JPMORGAN CHASE & CO	36.0	B-ORG
DuPont	JPMORGAN CHASE & CO	36.0	I-ORG
Inc.	JPMORGAN CHASE & CO	36.0	I-ORG
(	JPMORGAN CHASE & CO	36.0	O
formerly	JPMORGAN CHASE & CO	36.0	O
Dow	JPMORGAN CHASE & CO	36.0	B-ORG
Chemical	JPMORGAN CHASE & CO	36.0	I-ORG
Company	JPMORGAN CHASE & CO	36.0	I-ORG
Inc.	JPMORGAN CHASE & CO	36.0	I-ORG
)	JPMORGAN CHASE & CO	36.0	O
(	JPMORGAN CHASE & CO	36.0	O
since	JPMORGAN CHASE & CO	36.0	O
2005	JPMORGAN CHASE & CO	36.0	B-DATE
)	JPMORGAN CHASE & CO	36.0	O
.	JPMORGAN CHASE & CO	36.0	O
			
Other	JPMORGAN CHASE & CO	36.0	O
Experience	JPMORGAN CHASE & CO	36.0	O
-	JPMORGAN CHASE & CO	36.0	O
Trustee	JPMORGAN CHASE & CO	36.0	B-TITLE
,	JPMORGAN CHASE & CO	36.0	O
Rush	JPMORGAN CHASE & CO	36.0	B-ORG
University	JPMORGAN CHASE & CO	36.0	I-ORG
Medical	JPMORGAN CHASE & CO	36.0	I-ORG
Center	JPMORGAN CHASE & CO	36.0	I-ORG
.	JPMORGAN CHASE & CO	36.0	O
			
Education	JPMORGAN CHASE & CO	36.0	O
-	JPMORGAN CHASE & CO	36.0	O
Graduate	JPMORGAN CHASE & CO	36.0	B-TITLE
of	JPMORGAN CHASE & CO	36.0	O
California	JPMORGAN CHASE & CO	36.0	B-ORG
State	JPMORGAN CHASE & CO	36.0	I-ORG
University	JPMORGAN CHASE & CO	36.0	I-ORG
at	JPMORGAN CHASE & CO	36.0	O
Los	JPMORGAN CHASE & CO	36.0	B-GPE
Angeles	JPMORGAN CHASE & CO	36.0	I-GPE
.	JPMORGAN CHASE & CO	36.0	O
			
Larry	ALPHABET INC-CL A	46.0	B-PERSON
Page	ALPHABET INC-CL A	46.0	I-PERSON
-	ALPHABET INC-CL A	46.0	O
Director	ALPHABET INC-CL A	46.0	B-TITLE
Since	ALPHABET INC-CL A	46.0	O
1998	ALPHABET INC-CL A	46.0	B-DATE
.	ALPHABET INC-CL A	46.0	O
			
Larry	ALPHABET INC-CL A	46.0	B-PERSON
Page	ALPHABET INC-CL A	46.0	I-PERSON
,	ALPHABET INC-CL A	46.0	O
Chief	ALPHABET INC-CL A	46.0	B-TITLE
Executive	ALPHABET INC-CL A	46.0	I-TITLE
Officer	ALPHABET INC-CL A	46.0	I-TITLE
of	ALPHABET INC-CL A	46.0	O
Alphabet	ALPHABET INC-CL A	46.0	B-ORG
,	ALPHABET INC-CL A	46.0	O
was	ALPHABET INC-CL A	46.0	O
one	ALPHABET INC-CL A	46.0	O
of	ALPHABET INC-CL A	46.0	O
Google	ALPHABET INC-CL A	46.0	B-ORG
s	ALPHABET INC-CL A	46.0	O
Founders	ALPHABET INC-CL A	46.0	B-TITLE
and	ALPHABET INC-CL A	46.0	O
has	ALPHABET INC-CL A	46.0	O
served	ALPHABET INC-CL A	46.0	O
as	ALPHABET INC-CL A	46.0	O
a	ALPHABET INC-CL A	46.0	O
member	ALPHABET INC-CL A	46.0	B-TITLE
of	ALPHABET INC-CL A	46.0	O
our	ALPHABET INC-CL A	46.0	O
Board	ALPHABET INC-CL A	46.0	B-ORG
of	ALPHABET INC-CL A	46.0	I-ORG
Directors	ALPHABET INC-CL A	46.0	I-ORG
since	ALPHABET INC-CL A	46.0	O
its	ALPHABET INC-CL A	46.0	O
inception	ALPHABET INC-CL A	46.0	O
in	ALPHABET INC-CL A	46.0	O
September	ALPHABET INC-CL A	46.0	B-DATE
1998	ALPHABET INC-CL A	46.0	I-DATE
,	ALPHABET INC-CL A	46.0	O
and	ALPHABET INC-CL A	46.0	O
as	ALPHABET INC-CL A	46.0	O
Google	ALPHABET INC-CL A	46.0	B-ORG
s	ALPHABET INC-CL A	46.0	O
Chief	ALPHABET INC-CL A	46.0	B-TITLE
Executive	ALPHABET INC-CL A	46.0	I-TITLE
Officer	ALPHABET INC-CL A	46.0	I-TITLE
from	ALPHABET INC-CL A	46.0	O
April	ALPHABET INC-CL A	46.0	B-DATE
2011	ALPHABET INC-CL A	46.0	I-DATE
to	ALPHABET INC-CL A	46.0	I-DATE
October	ALPHABET INC-CL A	46.0	I-DATE
2015	ALPHABET INC-CL A	46.0	I-DATE
(	ALPHABET INC-CL A	46.0	O
when	ALPHABET INC-CL A	46.0	O
he	ALPHABET INC-CL A	46.0	O
became	ALPHABET INC-CL A	46.0	O
the	ALPHABET INC-CL A	46.0	O
Chief	ALPHABET INC-CL A	46.0	B-TITLE
Executive	ALPHABET INC-CL A	46.0	I-TITLE
Officer	ALPHABET INC-CL A	46.0	I-TITLE
of	ALPHABET INC-CL A	46.0	O
Alphabet	ALPHABET INC-CL A	46.0	B-ORG
)	ALPHABET INC-CL A	46.0	O
.	ALPHABET INC-CL A	46.0	O
			
From	ALPHABET INC-CL A	46.0	O
