token	label	director	company
['Member', 'of', 'the', 'Global', 'Board', 'of', 'Directors', ',', 'Chair', 'of', 'the', 'Global', 'Risk', 'Committee', ',', 'and', 'U.S.', 'Representative', 'on', 'the', 'Global', 'Governance', 'Committee', 'of', 'Deloitte', 'Touche', 'Tohmatsu', 'Limited', 'from', '2003', 'to', '2011', '.']	['B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-GPE', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	93.0	BANK OF AMERICA CORP
['Member', 'of', 'the', 'Board', 'of', 'Directors', 'of', 'a', 'food', 'and', 'drug', 'retailer', 'seeking', 'to', 'become', 'a', 'public', 'company', 'under', 'the', 'name', 'Albertsons', 'Companies', ',', 'Inc.', 'Director', 'of', 'First', 'Solar', ',', 'Inc.', ',', 'Chair', 'of', 'its', 'Audit', 'Committee', ',', 'and', 'member', 'of', 'its', 'Technology', 'Committee', '.']	['B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'O']	93.0	BANK OF AMERICA CORP
['Other', 'Leadership', 'Experience', 'and', 'Service', ':', 'Former', 'Director', 'and', 'Chair', 'of', 'the', 'National', 'Board', 'of', 'Directors', 'of', 'the', 'YMCA', 'of', 'the', 'USA', ',', 'a', 'leading', 'nonprofit', 'organization', 'for', 'youth', 'development', ',', 'healthy', 'living', ',', 'and', 'social', 'responsibility', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	93.0	BANK OF AMERICA CORP
['Former', 'Vice', 'Chair', 'of', 'the', 'Board', 'of', 'Trustees', 'of', 'the', 'Autry', 'National', 'Center', ',', 'the', 'governing', 'body', 'of', 'the', 'Autry', 'Museum', 'of', 'the', 'American', 'West', '.']	['O', 'B-TITLE', 'I-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	93.0	BANK OF AMERICA CORP
['Appointed', 'by', 'President', 'George', 'W.', 'Bush', 'to', 'the', 'President', 's', 'Export', 'Council', ',', 'which', 'advised', 'the', 'President', 'on', 'export', 'enhancement', '.']	['O', 'O', 'B-TITLE', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']	93.0	BANK OF AMERICA CORP
['SUSAN', 'S.', 'BIES', '-', 'AGE', ':', '71', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	94.0	BANK OF AMERICA CORP
['DIRECTOR', 'SINCE', ':', 'JUNE', '2009', '.']	['B-TITLE', 'O', 'O', 'B-DATE', 'I-DATE', 'O']	94.0	BANK OF AMERICA CORP
['Former', 'Member', ',', 'Federal', 'Reserve', 'Board', 'of', 'Governors', '.']	['O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	94.0	BANK OF AMERICA CORP
['Ms.', 'Bies', 's', 'role', 'as', 'a', 'member', 'of', 'the', 'Board', 'of', 'Governors', 'of', 'the', 'Federal', 'Reserve', 'System', '(', 'Federal', 'Reserve', 'Board', ')', 'and', 'her', 'tenure', 'with', 'First', 'Tennessee', 'National', 'Corporation', '(', 'First', 'Tennessee', ')', 'enables', 'her', 'to', 'bring', 'deep', 'experience', 'in', 'risk', 'management', ',', 'consumer', 'banking', ',', 'and', 'insights', 'regarding', 'financial', 'regulation', 'to', 'our', 'Board', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']	94.0	BANK OF AMERICA CORP
['In', 'particular', ',', 'Ms.', 'Bies', 'focused', 'on', 'enterprise', 'financial', 'and', 'risk', 'management', 'during', 'her', 'career', 'with', 'First', 'Tennessee', 'and', 'further', 'developed', 'her', 'regulatory', 'expertise', 'by', 'serving', 'on', 'the', 'Financial', 'Accounting', 'Standards', 'Board', '(', 'FASB', ')', 'Emerging', 'Issues', 'Task', 'Force', '.']	['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	94.0	BANK OF AMERICA CORP
['Her', 'experience', 'working', 'at', 'a', 'primary', 'regulator', 'of', 'our', 'industry', ',', 'along', 'with', 'her', 'other', 'regulatory', 'and', 'public', 'policy', 'experience', ',', 'gives', 'her', 'unique', 'and', 'valuable', 'perspective', 'relevant', 'to', 'our', 'company', 's', 'business', ',', 'financial', 'performance', ',', 'and', 'risk', 'oversight', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	94.0	BANK OF AMERICA CORP
['She', 'brings', 'an', 'international', 'perspective', 'through', 'her', 'service', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'Merrill', 'Lynch', 'International', '(', 'MLI', ')', 'and', 'prior', 'service', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'Zurich', 'Insurance', 'Group', 'Ltd.', '(', 'Zurich', 'Insurance', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O']	94.0	BANK OF AMERICA CORP
['Professional', 'Highlights', ':', 'Senior', 'Advisory', 'Board', 'Member', 'to', 'Oliver', 'Wyman', 'Group', ',', 'a', 'management', 'consulting', 'subsidiary', 'of', 'Marsh', '&', 'McLennan', 'Companies', ',', 'Inc.', ',', 'February', '2009', 'to', 'March', '2018', '.']	['O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']	94.0	BANK OF AMERICA CORP
['Member', 'of', 'the', 'Federal', 'Reserve', 'Board', 'from', '2001', 'to', '2007', ',', 'including', 'a', 'role', 'as', 'Chair', 'of', 'the', 'Committee', 'on', 'Supervisory', 'and', 'Regulatory', 'Affairs', '.']	['B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']	94.0	BANK OF AMERICA CORP
['Represented', 'the', 'Federal', 'Reserve', 'Board', 'on', 'the', 'Financial', 'Stability', 'Board', 'and', 'led', 'the', 'Federal', 'Reserve', 'Board', 's', 'efforts', 'to', 'modernize', 'the', 'Basel', 'capital', 'accord', '.']	['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'O']	94.0	BANK OF AMERICA CORP
['Served', 'as', 'a', 'member', 'of', 'the', 'FASB', 's', 'Emerging', 'Issues', 'Task', 'Force', 'from', '1996', 'to', '2001', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	94.0	BANK OF AMERICA CORP
['Served', 'as', 'Executive', 'Vice', 'President', 'of', 'Risk', 'Management', ';', 'Auditor', ';', 'Chief', 'Financial', 'Officer', ';', 'and', 'Chair', 'of', 'the', 'Asset', 'Liability', 'Management', 'and', 'the', 'Executive', 'Risk', 'Management', 'Committees', 'at', 'First', 'Tennessee', ',', 'a', 'regional', 'bank', 'holding', 'company', ',', 'between', '1979', 'and', '2001', '.']	['O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	94.0	BANK OF AMERICA CORP
['Employed', 'at', 'the', 'Federal', 'Reserve', 'Bank', 'of', 'St.', 'Louis', 'as', 'a', 'regional', 'and', 'banking', 'structure', 'economist', 'at', 'the', 'start', 'of', 'her', 'career', '.']	['O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	94.0	BANK OF AMERICA CORP
['Director', 'of', 'and', 'former', 'Chair', ',', 'Risk', 'Committee', 'for', 'Zurich', 'Insurance', ';', 'director', 'of', 'Zurich', 'American', 'Insurance', 'Company', ',', 'Zurich', 'Insurance', 's', 'North', 'American', 'subsidiary', '.']	['B-TITLE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-NORP', 'I-NORP', 'O', 'O']	94.0	BANK OF AMERICA CORP
['Chair', ',', 'Board', 'of', 'Directors', 'of', 'MLI', '.']	['B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O']	94.0	BANK OF AMERICA CORP
['Other', 'Leadership', 'Experience', 'and', 'Service', ':', 'Served', 'in', 'leadership', 'roles', 'in', 'various', 'organizations', ',', 'including', 'the', 'Committee', 'on', 'Corporate', 'Reporting', 'of', 'the', 'Financial', 'Executives', 'Institute', ';', 'the', 'End', 'Users', 'of', 'Derivatives', 'Association', ';', 'the', 'American', 'Bankers', 'Association', ';', 'and', 'the', 'Bank', 'Administration', 'Institute', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']	94.0	BANK OF AMERICA CORP
['Served', 'in', 'numerous', 'roles', 'with', 'many', 'professional', ',', 'academic', ',', 'civic', ',', 'and', 'charitable', 'organizations', ',', 'such', 'as', 'the', 'American', 'Economic', 'Association', ';', 'Institute', 'of', 'Management', 'Accountants', ';', 'International', 'Women', 's', 'Forum', ';', 'University', 'of', 'Memphis', ';', 'Memphis', 'Area', 'Chamber', 'of', 'Commerce', ';', 'Memphis', 'Youth', 'Initiative', ';', 'and', 'Memphis', 'Partners', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O']	94.0	BANK OF AMERICA CORP
['Alessandro', 'Bogliolo', '-', 'Mr.', 'Bogliolo', ',', '54', ',', 'became', 'a', 'director', 'of', 'Tiffany', '&', 'Co.', 'in', 'October', '2017', ',', 'concurrently', 'with', 'the', 'commencement', 'of', 'his', 'employment', 'as', 'CEO', '.']	['B-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O']	108.0	TIFFANY & CO
['Prior', 'to', 'joining', 'Tiffany', ',', 'Mr.', 'Bogliolo', 'served', 'as', 'CEO', 'of', 'global', 'apparel', 'and', 'accessories', 'company', 'Diesel', 'SpA', 'from', '2013', 'to', '2017', '.']	['O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	108.0	TIFFANY & CO
['Previously', ',', 'he', 'was', 'Chief', 'Operating', 'Officer', ',', 'North', 'America', ',', 'at', 'Sephora', 'USA', 'Inc.', 'from', '2012', 'to', '2013', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	108.0	TIFFANY & CO
['Mr.', 'Bogliolo', 'also', 'spent', '16', 'years', 'at', 'Bulgari', 'SpA', 'from', '1996', 'to', '2012', ',', 'serving', 'in', 'various', 'management', 'roles', ',', 'including', 'as', 'Chief', 'Operating', 'Officer', 'and', 'Executive', 'Vice', 'President', ',', 'Jewelry', ',', 'Watches', '&', 'Accessories', '.']	['O', 'B-PERSON', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O']	108.0	TIFFANY & CO
['Key', 'Skills', ':', 'retail', 'and', 'luxury', 'brand', 'management', ',', 'product', 'development', ',', 'merchandising', ',', 'marketing', ',', 'global', 'management', 'and', 'strategic', 'planning', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	108.0	TIFFANY & CO
['Rose', 'Marie', 'Bravo', '-', 'Ms.', 'Bravo', ',', 'CBE', ',', '68', ',', 'became', 'a', 'director', 'of', 'Tiffany', '&', 'Co.', 'in', '1997', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'O', 'B-DATE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O']	109.0	TIFFANY & CO
['Ms.', 'Bravo', 'previously', 'served', 'as', 'CEO', 'of', 'Burberry', 'Limited', 'from', '1997', 'until', '2006', 'and', 'as', 'President', 'of', 'Saks', 'Fifth', 'Avenue', 'from', '1992', 'to', '1997', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	109.0	TIFFANY & CO
['Prior', 'to', 'Saks', ',', 'Ms.', 'Bravo', 'held', 'a', 'series', 'of', 'merchandising', 'positions', 'at', 'Macy', 's', ',', 'culminating', 'in', 'the', 'Chairman', '&', 'CEO', 'role', 'at', 'I.', 'Magnin', ',', 'which', 'was', 'a', 'division', 'of', 'R.', 'H.', 'Macy', '&', 'Co.', 'Ms.', 'Bravo', 'serves', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'The', 'Est�e', 'Lauder', 'Companies', 'Inc.', 'She', 'also', 'served', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'the', 'following', 'public', 'company', 'during', 'the', 'past', 'five', 'years', ':', 'Williams-Sonoma', ',', 'Inc.', 'Key', 'Skills', ':', 'retail', 'and', 'brand', 'management', ',', 'global', 'management', ',', 'merchandising', 'and', 'product', 'development', '.']	['O', 'O', 'B-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	109.0	TIFFANY & CO
['SAMUEL', 'R.', 'ALLEN', '-', 'Mr.', 'Allen', ',', '65', ',', 'has', 'served', 'as', 'a', 'director', 'since', '2010', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'O']	119.0	WHIRLPOOL CORP
['Mr.', 'Allen', 'has', 'been', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Deere', '&', 'Co.', ',', 'a', 'farm', 'machinery', 'and', 'equipment', 'company', ',', 'since', '2010', ',', 'and', 'a', 'director', 'since', '2009', '.']	['O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'O']	119.0	WHIRLPOOL CORP
['Mr.', 'Allen', 'joined', 'Deere', '&', 'Co.', 'in', '1975', 'and', 'since', 'that', 'time', 'has', 'held', 'positions', 'of', 'increasing', 'responsibility', '.']	['O', 'B-PERSON', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	119.0	WHIRLPOOL CORP
['Committees', ':', 'Corporate', 'Governance', 'and', 'Nominating', '(', 'chair', ')', ';', 'Human', 'Resources', '.']	['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'O']	119.0	WHIRLPOOL CORP
['MARC', 'R.', 'BITZER', '-', 'Mr.', 'Bitzer', ',', '54', ',', 'has', 'served', 'as', 'Chairman', 'of', 'the', 'Board', 'since', 'January', '2019', 'and', 'a', 'director', 'since', '2015', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'O']	120.0	WHIRLPOOL CORP
['Mr.', 'Bitzer', 'was', 'named', 'President', 'and', 'Chief', 'Executive', 'Officer', ',', 'Whirlpool', 'Corporation', ',', 'in', 'October', '2017', '.']	['O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'I-DATE', 'O']	120.0	WHIRLPOOL CORP
['He', 'previously', 'served', 'as', 'President', 'and', 'Chief', 'Operating', 'Officer', 'from', '2015', 'to', '2017', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	120.0	WHIRLPOOL CORP
['Prior', 'to', 'this', 'role', ',', 'Mr.', 'Bitzer', 'was', 'Vice', 'Chairman', ',', 'Whirlpool', 'Corporation', ',', 'a', 'position', 'he', 'held', 'from', '2014', 'to', '2015', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	120.0	WHIRLPOOL CORP
['Prior', 'to', 'this', 'role', ',', 'Mr.', 'Bitzer', 'was', 'President', 'of', 'Whirlpool', 'North', 'America', 'and', 'Whirlpool', 'Europe', ',', 'Middle', 'East', 'and', 'Africa', 'after', 'holding', 'other', 'positions', 'of', 'increasing', 'responsibility', 'since', '1999', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'O', 'B-ORG', 'B-GPE', 'I-GPE', 'O', 'B-ORG', 'B-GPE', 'O', 'B-GPE', 'I-GPE', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']	120.0	WHIRLPOOL CORP
"['Hafize', 'Gaye', 'Erkan', '-', 'Ms.', 'Erkan', ',', '40', ',', 'is', 'the', 'President', 'of', 'First', 'Republic', 'Bank', '(', '``', 'First', 'Republic', ""''"", ')', '.']"	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']		
['Ms.', 'Erkan', 'also', 'became', 'a', 'member', 'of', 'the', 'Board', 'of', 'Directors', 'of', 'First', 'Republic', 'in', '2019', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'O']		
['Prior', 'to', 'becoming', 'President', 'in', '2017', ',', 'she', 'served', 'as', 'Chief', 'Investment', 'Officer', 'and', 'Chief', 'Deposit', 'Officer', 'of', 'First', 'Republic', 'from', 'January', '2016', 'to', 'May', '2017', ',', 'as', 'Chief', 'Investment', 'Officer', 'from', 'September', 'to', 'December', '2015', 'and', 'as', 'Chief', 'Investment', 'Officer', 'and', 'Co-Chief', 'Risk', 'Officer', 'from', 'June', '2014', 'to', 'August', '2015', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']		
['Prior', 'to', 'First', 'Republic', ',', 'she', 'held', 'the', 'position', 'of', 'Managing', 'Director', 'and', 'Head', 'of', 'Financial', 'Institutions', 'Group', 'Strategies', 'at', 'Goldman', 'Sachs', ',', 'where', 'she', 'worked', 'in', 'roles', 'of', 'increasing', 'responsibility', 'for', 'nearly', 'a', 'decade', ',', 'advising', 'boards', 'and', 'executive', 'management', 'of', 'large', 'U.S.', 'banks', 'and', 'insurance', 'companies', '.']	['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']		
