,x,y
344,"['Ms.', 'Braly', 'has', 'been', 'a', 'Director', 'of', 'Lowe', 's', 'Companies', ',', 'Inc.', 'since', '2013', ',', 'Brookfield', 'Asset', 'Management', 'since', '2015', ',', 'and', 'ExxonMobil', 'Corporation', 'since', '2016', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
345,"['Ms.', 'Braly', 's', 'diverse', 'Leadership', ',', 'Strategy', ',', 'and', 'Risk', 'Management', 'experience', 'at', 'WellPoint', 'enables', 'her', 'to', 'provide', 'valuable', 'insight', 'about', 'risk', 'management', 'and', 'governance', 'matters', ',', 'particularly', 'as', 'it', 'pertains', 'to', 'the', 'Consumer', 'Industry/Retail', 'sector', ',', 'to', 'the', 'Board', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O']"
346,"['Additionally', ',', 'her', 'role', 'as', 'General', 'Counsel', 'and', 'Chief', 'Public', 'Affairs', 'Officer', 'for', 'WellPoint', ',', 'where', 'she', 'was', 'responsible', 'for', 'the', 'company', 's', 'government', 'relations', ',', 'public', 'policy', 'development', ',', 'social', 'responsibility', ',', 'and', 'corporate', 'governance', 'initiatives', ',', 'and', 'her', 'experience', 'on', 'other', 'public', 'company', 'boards', 'enables', 'her', 'to', 'bring', 'significant', 'Corporate', 'Governance', 'expertise', 'and', 'Government/Regulatory', 'skills', 'to', 'the', 'Board', ',', 'which', 'is', 'critical', 'during', 'current', 'times', 'of', 'political', 'and', 'economic', 'uncertainty', '.']","['O', 'O', 'O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
347,"['Chair', 'of', 'the', 'Governance', '&', 'Public', 'Responsibility', 'Committee', 'and', 'member', 'of', 'the', 'Audit', 'Committee', '.']","['U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'L-ORG', 'O']"
348,"['SHARON', 'L.', 'ALLEN', '-', 'AGE', ':', '67', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
349,"['DIRECTOR', 'SINCE', ':', 'AUGUST', '2012', '.']","['U-TITLE', 'O', 'O', 'B-DATE', 'L-DATE', 'O']"
350,"['Former', 'Chairman', ',', 'Deloitte', '.']","['O', 'U-TITLE', 'O', 'U-ORG', 'O']"
351,"['Other', 'U.S.-Listed', 'Public', 'Company', 'Directorships', '-', 'First', 'Solar', ',', 'Inc.', 'Ms.', 'Allen', 's', 'responsibility', 'for', 'audit', 'and', 'consulting', 'services', 'in', 'various', 'positions', 'with', 'Deloitte', 'LLP', '(', 'Deloitte', ')', 'enables', 'her', 'to', 'bring', 'extensive', 'audit', ',', 'financial', 'reporting', ',', 'and', 'corporate', 'governance', 'experience', 'to', 'our', 'Board', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O']"
352,"['Her', 'leadership', 'positions', 'with', 'Deloitte', 'give', 'her', 'broad', 'management', 'experience', 'with', 'large', ',', 'complex', 'businesses', 'and', 'an', 'international', 'perspective', 'on', 'risk', 'management', 'and', 'strategic', 'planning', '.']","['O', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
353,"['Professional', 'Highlights', ':', 'Served', 'as', 'Chairman', 'of', 'Deloitte', ',', 'a', 'firm', 'that', 'provides', 'audit', ',', 'consulting', ',', 'financial', 'advisory', ',', 'risk', 'management', ',', 'and', 'tax', 'services', ',', 'as', 'the', 'U.S.', 'member', 'firm', 'of', 'Deloitte', 'Touche', 'Tohmatsu', 'Limited', 'from', '2003', 'to', '2011', '.']","['O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-GPE', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
354,"['Employed', 'at', 'Deloitte', 'for', 'nearly', '40', 'years', 'in', 'various', 'leadership', 'roles', ',', 'including', 'Partner', 'and', 'Regional', 'Managing', 'Partner', ',', 'responsible', 'for', 'audit', 'and', 'consulting', 'services', 'for', 'a', 'number', 'of', 'Fortune', '500', 'and', 'large', 'private', 'companies', '.']","['O', 'O', 'U-ORG', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUCT', 'L-PRODUCT', 'O', 'O', 'O', 'O', 'O']"
355,"['Member', 'of', 'the', 'Global', 'Board', 'of', 'Directors', ',', 'Chair', 'of', 'the', 'Global', 'Risk', 'Committee', ',', 'and', 'U.S.', 'Representative', 'on', 'the', 'Global', 'Governance', 'Committee', 'of', 'Deloitte', 'Touche', 'Tohmatsu', 'Limited', 'from', '2003', 'to', '2011', '.']","['U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-GPE', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
356,"['Member', 'of', 'the', 'Board', 'of', 'Directors', 'of', 'a', 'food', 'and', 'drug', 'retailer', 'seeking', 'to', 'become', 'a', 'public', 'company', 'under', 'the', 'name', 'Albertsons', 'Companies', ',', 'Inc.', 'Director', 'of', 'First', 'Solar', ',', 'Inc.', ',', 'Chair', 'of', 'its', 'Audit', 'Committee', ',', 'and', 'member', 'of', 'its', 'Technology', 'Committee', '.']","['U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'L-ORG', 'O']"
357,"['Other', 'Leadership', 'Experience', 'and', 'Service', ':', 'Former', 'Director', 'and', 'Chair', 'of', 'the', 'National', 'Board', 'of', 'Directors', 'of', 'the', 'YMCA', 'of', 'the', 'USA', ',', 'a', 'leading', 'nonprofit', 'organization', 'for', 'youth', 'development', ',', 'healthy', 'living', ',', 'and', 'social', 'responsibility', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-ORG', 'O', 'O', 'U-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
358,"['Former', 'Vice', 'Chair', 'of', 'the', 'Board', 'of', 'Trustees', 'of', 'the', 'Autry', 'National', 'Center', ',', 'the', 'governing', 'body', 'of', 'the', 'Autry', 'Museum', 'of', 'the', 'American', 'West', '.']","['O', 'B-TITLE', 'L-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
359,"['Appointed', 'by', 'President', 'George', 'W.', 'Bush', 'to', 'the', 'President', 's', 'Export', 'Council', ',', 'which', 'advised', 'the', 'President', 'on', 'export', 'enhancement', '.']","['O', 'O', 'U-TITLE', 'B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'O']"
360,"['SUSAN', 'S.', 'BIES', '-', 'AGE', ':', '71', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
361,"['DIRECTOR', 'SINCE', ':', 'JUNE', '2009', '.']","['U-TITLE', 'O', 'O', 'B-DATE', 'L-DATE', 'O']"
362,"['Former', 'Member', ',', 'Federal', 'Reserve', 'Board', 'of', 'Governors', '.']","['O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
363,"['Ms.', 'Bies', 's', 'role', 'as', 'a', 'member', 'of', 'the', 'Board', 'of', 'Governors', 'of', 'the', 'Federal', 'Reserve', 'System', '(', 'Federal', 'Reserve', 'Board', ')', 'and', 'her', 'tenure', 'with', 'First', 'Tennessee', 'National', 'Corporation', '(', 'First', 'Tennessee', ')', 'enables', 'her', 'to', 'bring', 'deep', 'experience', 'in', 'risk', 'management', ',', 'consumer', 'banking', ',', 'and', 'insights', 'regarding', 'financial', 'regulation', 'to', 'our', 'Board', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O']"
364,"['In', 'particular', ',', 'Ms.', 'Bies', 'focused', 'on', 'enterprise', 'financial', 'and', 'risk', 'management', 'during', 'her', 'career', 'with', 'First', 'Tennessee', 'and', 'further', 'developed', 'her', 'regulatory', 'expertise', 'by', 'serving', 'on', 'the', 'Financial', 'Accounting', 'Standards', 'Board', '(', 'FASB', ')', 'Emerging', 'Issues', 'Task', 'Force', '.']","['O', 'O', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
365,"['Her', 'experience', 'working', 'at', 'a', 'primary', 'regulator', 'of', 'our', 'industry', ',', 'along', 'with', 'her', 'other', 'regulatory', 'and', 'public', 'policy', 'experience', ',', 'gives', 'her', 'unique', 'and', 'valuable', 'perspective', 'relevant', 'to', 'our', 'company', 's', 'business', ',', 'financial', 'performance', ',', 'and', 'risk', 'oversight', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
366,"['She', 'brings', 'an', 'international', 'perspective', 'through', 'her', 'service', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'Merrill', 'Lynch', 'International', '(', 'MLI', ')', 'and', 'prior', 'service', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'Zurich', 'Insurance', 'Group', 'Ltd.', '(', 'Zurich', 'Insurance', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O']"
367,"['Professional', 'Highlights', ':', 'Senior', 'Advisory', 'Board', 'Member', 'to', 'Oliver', 'Wyman', 'Group', ',', 'a', 'management', 'consulting', 'subsidiary', 'of', 'Marsh', '&', 'McLennan', 'Companies', ',', 'Inc.', ',', 'February', '2009', 'to', 'March', '2018', '.']","['O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'L-DATE', 'O']"
368,"['Member', 'of', 'the', 'Federal', 'Reserve', 'Board', 'from', '2001', 'to', '2007', ',', 'including', 'a', 'role', 'as', 'Chair', 'of', 'the', 'Committee', 'on', 'Supervisory', 'and', 'Regulatory', 'Affairs', '.']","['U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
369,"['Represented', 'the', 'Federal', 'Reserve', 'Board', 'on', 'the', 'Financial', 'Stability', 'Board', 'and', 'led', 'the', 'Federal', 'Reserve', 'Board', 's', 'efforts', 'to', 'modernize', 'the', 'Basel', 'capital', 'accord', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'L-LAW', 'O']"
370,"['Served', 'as', 'a', 'member', 'of', 'the', 'FASB', 's', 'Emerging', 'Issues', 'Task', 'Force', 'from', '1996', 'to', '2001', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'O', 'U-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
371,"['Served', 'as', 'Executive', 'Vice', 'President', 'of', 'Risk', 'Management', ';', 'Auditor', ';', 'Chief', 'Financial', 'Officer', ';', 'and', 'Chair', 'of', 'the', 'Asset', 'Liability', 'Management', 'and', 'the', 'Executive', 'Risk', 'Management', 'Committees', 'at', 'First', 'Tennessee', ',', 'a', 'regional', 'bank', 'holding', 'company', ',', 'between', '1979', 'and', '2001', '.']","['O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
372,"['Employed', 'at', 'the', 'Federal', 'Reserve', 'Bank', 'of', 'St.', 'Louis', 'as', 'a', 'regional', 'and', 'banking', 'structure', 'economist', 'at', 'the', 'start', 'of', 'her', 'career', '.']","['O', 'O', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'B-GPE', 'L-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
373,"['Director', 'of', 'and', 'former', 'Chair', ',', 'Risk', 'Committee', 'for', 'Zurich', 'Insurance', ';', 'director', 'of', 'Zurich', 'American', 'Insurance', 'Company', ',', 'Zurich', 'Insurance', 's', 'North', 'American', 'subsidiary', '.']","['U-TITLE', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'B-NORP', 'L-NORP', 'O', 'O']"
374,"['Chair', ',', 'Board', 'of', 'Directors', 'of', 'MLI', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-ORG', 'O']"
375,"['Other', 'Leadership', 'Experience', 'and', 'Service', ':', 'Served', 'in', 'leadership', 'roles', 'in', 'various', 'organizations', ',', 'including', 'the', 'Committee', 'on', 'Corporate', 'Reporting', 'of', 'the', 'Financial', 'Executives', 'Institute', ';', 'the', 'End', 'Users', 'of', 'Derivatives', 'Association', ';', 'the', 'American', 'Bankers', 'Association', ';', 'and', 'the', 'Bank', 'Administration', 'Institute', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
376,"['Served', 'in', 'numerous', 'roles', 'with', 'many', 'professional', ',', 'academic', ',', 'civic', ',', 'and', 'charitable', 'organizations', ',', 'such', 'as', 'the', 'American', 'Economic', 'Association', ';', 'Institute', 'of', 'Management', 'Accountants', ';', 'International', 'Women', 's', 'Forum', ';', 'University', 'of', 'Memphis', ';', 'Memphis', 'Area', 'Chamber', 'of', 'Commerce', ';', 'Memphis', 'Youth', 'Initiative', ';', 'and', 'Memphis', 'Partners', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'L-ORG', 'O']"
377,"['Alessandro', 'Bogliolo', '-', 'Mr.', 'Bogliolo', ',', '54', ',', 'became', 'a', 'director', 'of', 'Tiffany', '&', 'Co.', 'in', 'October', '2017', ',', 'concurrently', 'with', 'the', 'commencement', 'of', 'his', 'employment', 'as', 'CEO', '.']","['B-PERSON', 'L-PERSON', 'O', 'O', 'U-PERSON', 'O', 'U-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O']"
378,"['Prior', 'to', 'joining', 'Tiffany', ',', 'Mr.', 'Bogliolo', 'served', 'as', 'CEO', 'of', 'global', 'apparel', 'and', 'accessories', 'company', 'Diesel', 'SpA', 'from', '2013', 'to', '2017', '.']","['O', 'O', 'O', 'U-ORG', 'O', 'O', 'U-PERSON', 'O', 'O', 'U-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
379,"['Previously', ',', 'he', 'was', 'Chief', 'Operating', 'Officer', ',', 'North', 'America', ',', 'at', 'Sephora', 'USA', 'Inc.', 'from', '2012', 'to', '2013', '.']","['O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-GPE', 'L-GPE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
380,"['Mr.', 'Bogliolo', 'also', 'spent', '16', 'years', 'at', 'Bulgari', 'SpA', 'from', '1996', 'to', '2012', ',', 'serving', 'in', 'various', 'management', 'roles', ',', 'including', 'as', 'Chief', 'Operating', 'Officer', 'and', 'Executive', 'Vice', 'President', ',', 'Jewelry', ',', 'Watches', '&', 'Accessories', '.']","['O', 'U-PERSON', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'B-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O']"
381,"['Key', 'Skills', ':', 'retail', 'and', 'luxury', 'brand', 'management', ',', 'product', 'development', ',', 'merchandising', ',', 'marketing', ',', 'global', 'management', 'and', 'strategic', 'planning', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
382,"['Rose', 'Marie', 'Bravo', '-', 'Ms.', 'Bravo', ',', 'CBE', ',', '68', ',', 'became', 'a', 'director', 'of', 'Tiffany', '&', 'Co.', 'in', '1997', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'O', 'U-PERSON', 'O', 'U-TITLE', 'O', 'U-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
383,"['Ms.', 'Bravo', 'previously', 'served', 'as', 'CEO', 'of', 'Burberry', 'Limited', 'from', '1997', 'until', '2006', 'and', 'as', 'President', 'of', 'Saks', 'Fifth', 'Avenue', 'from', '1992', 'to', '1997', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
384,"['Prior', 'to', 'Saks', ',', 'Ms.', 'Bravo', 'held', 'a', 'series', 'of', 'merchandising', 'positions', 'at', 'Macy', 's', ',', 'culminating', 'in', 'the', 'Chairman', '&', 'CEO', 'role', 'at', 'I.', 'Magnin', ',', 'which', 'was', 'a', 'division', 'of', 'R.', 'H.', 'Macy', '&', 'Co.', 'Ms.', 'Bravo', 'serves', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'The', 'Est�e', 'Lauder', 'Companies', 'Inc.', 'She', 'also', 'served', 'on', 'the', 'Board', 'of', 'Directors', 'of', 'the', 'following', 'public', 'company', 'during', 'the', 'past', 'five', 'years', ':', 'Williams-Sonoma', ',', 'Inc.', 'Key', 'Skills', ':', 'retail', 'and', 'brand', 'management', ',', 'global', 'management', ',', 'merchandising', 'and', 'product', 'development', '.']","['O', 'O', 'U-ORG', 'O', 'O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-PERSON', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
385,"['SAMUEL', 'R.', 'ALLEN', '-', 'Mr.', 'Allen', ',', '65', ',', 'has', 'served', 'as', 'a', 'director', 'since', '2010', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'O', 'U-PERSON', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-DATE', 'O']"
386,"['Mr.', 'Allen', 'has', 'been', 'Chairman', 'and', 'Chief', 'Executive', 'Officer', 'of', 'Deere', '&', 'Co.', ',', 'a', 'farm', 'machinery', 'and', 'equipment', 'company', ',', 'since', '2010', ',', 'and', 'a', 'director', 'since', '2009', '.']","['O', 'U-PERSON', 'O', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-DATE', 'O']"
387,"['Mr.', 'Allen', 'joined', 'Deere', '&', 'Co.', 'in', '1975', 'and', 'since', 'that', 'time', 'has', 'held', 'positions', 'of', 'increasing', 'responsibility', '.']","['O', 'U-PERSON', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
388,"['Committees', ':', 'Corporate', 'Governance', 'and', 'Nominating', '(', 'chair', ')', ';', 'Human', 'Resources', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'L-ORG', 'O']"
